student_id,plan_name,plan_id,week,weekly_assessment_score,daily_avg_score,n
179,"T1 Rational Counting",991,2,100,100,5
179,"T1 Rational Counting",991,1,100,100,5
180,"T1 Rational Counting",991,1,100,100,5
180,"T1 Rational Counting",991,2,83,100,5
182,"T1 Rational Counting",991,1,100,100,5
182,"T1 Rational Counting",991,2,67,100,5
184,"T1 Rational Counting",991,1,100,100,5
188,"T1 Rational Counting",991,1,100,100,5
188,"T1 Rational Counting",991,2,100,100,5
1544,"T1 Rational Counting",991,1,100,100,5
1544,"T1 Rational Counting",991,2,83,100,5
187,"T1 Rational Counting",992,2,100,100,5
187,"T1 Rational Counting",992,1,100,100,5
189,"T1 Rational Counting",992,1,100,100,5
189,"T1 Rational Counting",992,2,100,100,5
190,"T1 Rational Counting",992,1,100,100,5
190,"T1 Rational Counting",992,2,100,100,5
1541,"T1 Rational Counting",992,1,100,100,5
1541,"T1 Rational Counting",992,2,83,96,5
1545,"T1 Rational Counting",992,2,100,100,5
1545,"T1 Rational Counting",992,1,100,100,5
191,"T1 Rational Counting",1006,1,100,96,4
191,"T1 Rational Counting",1006,2,100,68,5
192,"T1 Rational Counting",1006,1,100,100,3
199,"T1 Rational Counting",1006,2,100,96,5
199,"T1 Rational Counting",1006,1,100,100,5
200,"T1 Rational Counting",1006,1,100,77,5
202,"T1 Rational Counting",1006,2,100,100,5
202,"T1 Rational Counting",1006,1,100,100,5
1550,"T1 Rational Counting",1006,1,100,95,4
1550,"T1 Rational Counting",1006,2,100,95,4
196,"T1 Rational Counting",1007,1,100,100,5
201,"T1 Rational Counting",1007,1,100,79,4
207,"T1 Rational Counting",1007,1,100,80,5
1551,"T1 Rational Counting",1007,1,100,100,5
208,"T1 Rational Counting",1019,1,100,100,5
209,"T1 Rational Counting",1019,1,100,100,5
211,"T1 Rational Counting",1019,1,100,100,5
1555,"T1 Rational Counting",1019,1,100,87,5
1556,"T1 Rational Counting",1019,1,100,80,5
1557,"T1 Rational Counting",1019,1,100,97,5
1558,"T1 Rational Counting",1019,1,100,83,5
210,"T1 Rational Counting",1020,1,100,100,5
212,"T1 Rational Counting",1020,1,100,100,5
214,"T1 Rational Counting",1020,1,100,100,5
217,"T1 Rational Counting",1020,1,100,100,5
1559,"T1 Rational Counting",1020,1,100,100,5
1560,"T1 Rational Counting",1020,1,100,100,5
1561,"T1 Rational Counting",1020,1,100,100,5
727,"T1 Rational Counting",1048,4,100,92,2
730,"T1 Rational Counting",1048,4,100,34,2
733,"T1 Rational Counting",1048,4,100,42,2
659,"T1 Rational Counting",1118,1,100,100,4
666,"T1 Rational Counting",1118,1,100,100,5
669,"T1 Rational Counting",1118,1,100,100,5
652,"T1 Rational Counting",1125,1,100,100,5
652,"T1 Rational Counting",1125,2,100,90,5
656,"T1 Rational Counting",1125,1,100,100,5
656,"T1 Rational Counting",1125,2,100,100,5
667,"T1 Rational Counting",1125,2,50,25,5
667,"T1 Rational Counting",1125,1,100,73,5
670,"T1 Rational Counting",1125,2,100,100,5
670,"T1 Rational Counting",1125,1,100,100,5
886,"T1 Rational Counting",1125,1,100,100,5
886,"T1 Rational Counting",1125,2,100,90,5
15,"T1 Rational Counting",1155,1,100,100,3
32,"T1 Rational Counting",1155,1,100,100,3
52,"T1 Rational Counting",1155,1,100,100,3
62,"T1 Rational Counting",1155,1,100,100,3
63,"T1 Rational Counting",1155,1,100,100,3
73,"T1 Rational Counting",1155,1,100,100,3
4,"T1 Rational Counting",1168,1,100,100,3
23,"T1 Rational Counting",1168,1,100,100,3
50,"T1 Rational Counting",1168,1,100,100,3
54,"T1 Rational Counting",1168,1,100,100,3
56,"T1 Rational Counting",1168,1,100,100,3
1515,"T1 Rational Counting",1168,1,100,89,3
8,"T1 Rational Counting",1175,2,100,96,5
25,"T1 Rational Counting",1175,2,100,92,3
30,"T1 Rational Counting",1175,2,100,100,4
41,"T1 Rational Counting",1175,2,100,96,5
53,"T1 Rational Counting",1175,2,100,100,5
57,"T1 Rational Counting",1175,2,100,100,5
100,"T1 Rational Counting",1175,2,100,100,4
104,"T1 Rational Counting",1294,2,100,100,4
110,"T1 Rational Counting",1294,2,83,100,5
113,"T1 Rational Counting",1294,2,100,100,4
123,"T1 Rational Counting",1294,2,100,92,5
1535,"T1 Rational Counting",1294,2,100,88,5
111,"T1 Rational Counting",1295,1,100,100,5
111,"T1 Rational Counting",1295,2,100,100,5
112,"T1 Rational Counting",1295,1,100,100,5
112,"T1 Rational Counting",1295,2,100,100,5
116,"T1 Rational Counting",1295,2,100,88,5
116,"T1 Rational Counting",1295,1,100,97,5
122,"T1 Rational Counting",1295,2,100,87,5
122,"T1 Rational Counting",1295,1,100,100,5
1537,"T1 Rational Counting",1295,1,60,92,5
1537,"T1 Rational Counting",1295,2,83,61,5
103,"T1 Rational Counting",1355,1,60,66,5
103,"T1 Rational Counting",1355,2,17,95,5
107,"T1 Rational Counting",1355,2,100,95,5
107,"T1 Rational Counting",1355,1,100,100,5
114,"T1 Rational Counting",1355,1,100,100,5
115,"T1 Rational Counting",1355,1,100,100,5
115,"T1 Rational Counting",1355,2,100,100,5
118,"T1 Rational Counting",1356,2,0,64,5
118,"T1 Rational Counting",1356,1,100,100,4
124,"T1 Rational Counting",1356,1,100,65,4
124,"T1 Rational Counting",1356,2,0,59,5
1536,"T1 Rational Counting",1356,1,80,72,5
1536,"T1 Rational Counting",1356,2,17,54,5
898,"T1 Rational Counting",1459,1,100,100,5
1040,"T1 Rational Counting",1459,1,100,93,5
1043,"T1 Rational Counting",1459,1,100,100,5
1068,"T1 Rational Counting",1459,1,100,100,3
1406,"T1 Rational Counting",1459,1,100,100,5
925,"T1 Rational Counting",1535,1,80,83,3
1169,"T1 Rational Counting",1535,1,100,89,3
1448,"T1 Rational Counting",1535,1,80,89,3
1604,"T1 Rational Counting",1535,1,100,100,3
1613,"T1 Rational Counting",1535,1,100,100,3
912,"T1 Rational Counting",1595,5,100,100,3
1029,"T1 Rational Counting",1595,5,100,94,3
1132,"T1 Rational Counting",1595,5,80,100,3
1222,"T1 Rational Counting",1595,5,20,72,3
947,"T1 Rational Counting",1610,1,100,90,5
962,"T1 Rational Counting",1610,1,100,83,5
1015,"T1 Rational Counting",1610,1,100,96,4
1431,"T1 Rational Counting",1610,1,100,100,2
1439,"T1 Rational Counting",1610,1,100,97,5
1450,"T1 Rational Counting",1610,1,80,83,3
1503,"T1 Rational Counting",1610,1,100,100,3
18,"T1 Rational Counting",1654,1,100,100,4
23,"T1 Rational Counting",1654,1,100,100,2
32,"T1 Rational Counting",1654,1,100,100,4
50,"T1 Rational Counting",1654,1,100,100,2
62,"T1 Rational Counting",1654,1,100,100,4
63,"T1 Rational Counting",1654,1,100,100,4
70,"T1 Rational Counting",1654,1,100,100,4
15,"T1 Rational Counting",1655,1,100,100,4
17,"T1 Rational Counting",1655,1,100,100,4
21,"T1 Rational Counting",1655,1,100,100,1
73,"T1 Rational Counting",1655,1,100,100,3
81,"T1 Rational Counting",1655,1,100,100,2
499,"T1 Rational Counting",1772,1,100,90,2
499,"T1 Rational Counting",1772,2,83,100,4
502,"T1 Rational Counting",1772,1,100,92,2
511,"T1 Rational Counting",1772,1,80,92,2
511,"T1 Rational Counting",1772,2,67,100,2
525,"T1 Rational Counting",1772,1,100,75,2
525,"T1 Rational Counting",1772,2,100,100,2
683,"T1 Rational Counting",1772,2,67,50,1
213,"T1 Rational Counting",1843,1,100,100,4
1812,"T1 Rational Counting",1843,1,100,100,3
209,"T1 Rational Counting",1844,1,100,100,5
216,"T1 Rational Counting",1844,1,100,100,5
1556,"T1 Rational Counting",1844,1,100,100,4
1557,"T1 Rational Counting",1844,1,100,100,3
743,"T1 Rational Counting",1850,1,60,94,3
750,"T1 Rational Counting",1850,1,100,92,2
751,"T1 Rational Counting",1850,1,100,100,3
882,"T1 Rational Counting",1850,1,100,100,3
1642,"T1 Rational Counting",1850,1,100,100,3
82,"T1 Rational Counting",1969,1,40,34,5
82,"T1 Rational Counting",1969,2,33,8,5
106,"T1 Rational Counting",1987,3,0,89,5
108,"T1 Rational Counting",1987,3,17,89,4
109,"T1 Rational Counting",1987,3,17,100,3
117,"T1 Rational Counting",1987,3,0,63,5
120,"T1 Rational Counting",1987,3,0,77,5
105,"T1 Rational Counting",1988,3,50,90,2
107,"T1 Rational Counting",1988,3,100,84,5
114,"T1 Rational Counting",1988,3,100,100,5
118,"T1 Rational Counting",1988,3,83,75,4
1536,"T1 Rational Counting",1988,3,17,46,5
1456,"T1 Rational Counting",2290,2,100,100,5
1456,"T1 Rational Counting",2290,1,100,100,3
21,"T1 Rational Counting",2330,1,100,100,3
32,"T1 Rational Counting",2330,1,100,100,2
63,"T1 Rational Counting",2330,1,100,100,2
1515,"T1 Rational Counting",2330,1,100,100,2
50,"T1 Rational Counting",2331,1,100,100,3
62,"T1 Rational Counting",2331,1,100,100,3
81,"T1 Rational Counting",2331,1,100,100,2
967,"T1 Rational Counting",2462,1,100,100,5
1093,"T1 Rational Counting",2462,1,100,100,5
1122,"T1 Rational Counting",2462,1,100,100,5
1190,"T1 Rational Counting",2462,1,100,93,5
1410,"T1 Rational Counting",2462,1,100,84,4
1491,"T1 Rational Counting",2462,1,100,100,5
924,"T1 Rational Counting",2569,3,83,96,4
924,"T1 Rational Counting",2569,1,100,100,5
924,"T1 Rational Counting",2569,4,67,78,5
924,"T1 Rational Counting",2569,2,100,100,5
1216,"T1 Rational Counting",2569,3,83,100,5
1216,"T1 Rational Counting",2569,4,83,78,5
1216,"T1 Rational Counting",2569,2,100,100,4
1464,"T1 Rational Counting",2569,1,100,100,4
1464,"T1 Rational Counting",2569,4,100,100,5
1464,"T1 Rational Counting",2569,2,100,100,5
1464,"T1 Rational Counting",2569,3,100,100,5
1472,"T1 Rational Counting",2569,3,83,97,5
1472,"T1 Rational Counting",2569,1,100,100,4
1472,"T1 Rational Counting",2569,4,83,93,5
1472,"T1 Rational Counting",2569,2,100,100,5
860,"T1 Rational Counting",2666,1,100,100,3
861,"T1 Rational Counting",2666,1,100,100,3
863,"T1 Rational Counting",2666,1,100,100,3
866,"T1 Rational Counting",2666,1,100,100,3
873,"T1 Rational Counting",2666,1,100,100,3
1100,"T1 Rational Counting",2709,2,100,100,5
1449,"T1 Rational Counting",2709,2,100,100,5
106,"T1 Rational Counting",2793,1,100,100,3
117,"T1 Rational Counting",2793,1,100,100,3
119,"T1 Rational Counting",2793,1,100,97,5
124,"T1 Rational Counting",2793,1,100,100,5
125,"T1 Rational Counting",2793,1,100,97,5
1556,"T1 Rational Counting",2831,1,100,100,4
1558,"T1 Rational Counting",2831,1,100,97,5
1812,"T1 Rational Counting",2831,1,100,90,5
1021,"T1 Rhyme",71,1,33,83,3
1021,"T1 Rhyme",71,2,33,100,1
1225,"T1 Rhyme",71,2,67,56,3
1225,"T1 Rhyme",71,1,100,100,3
1248,"T1 Rhyme",71,1,67,100,3
1248,"T1 Rhyme",71,2,100,67,3
1427,"T1 Rhyme",71,1,67,50,3
1427,"T1 Rhyme",71,2,67,78,3
1509,"T1 Rhyme",71,1,100,100,3
1509,"T1 Rhyme",71,2,67,67,3
917,"T1 Rhyme",72,1,100,100,3
969,"T1 Rhyme",72,1,33,83,3
969,"T1 Rhyme",72,2,67,56,3
1249,"T1 Rhyme",72,2,67,56,3
1249,"T1 Rhyme",72,1,0,33,3
1252,"T1 Rhyme",72,2,67,67,3
1252,"T1 Rhyme",72,1,33,100,2
1393,"T1 Rhyme",72,1,100,100,3
1393,"T1 Rhyme",72,2,100,100,3
896,"T1 Rhyme",119,1,100,67,3
896,"T1 Rhyme",119,2,67,100,3
1056,"T1 Rhyme",119,2,67,55,3
1056,"T1 Rhyme",119,1,100,92,3
1266,"T1 Rhyme",119,2,67,33,3
1266,"T1 Rhyme",119,3,0,0,3
1266,"T1 Rhyme",119,1,67,75,3
1399,"T1 Rhyme",119,2,33,55,3
1399,"T1 Rhyme",119,3,100,22,3
1399,"T1 Rhyme",119,1,100,50,3
1429,"T1 Rhyme",119,2,100,50,2
1429,"T1 Rhyme",119,1,100,63,2
1606,"T1 Rhyme",119,3,0,33,3
1624,"T1 Rhyme",119,3,0,0,1
1792,"T1 Rhyme",119,3,33,17,2
896,"T1 Rhyme",120,4,100,100,1
934,"T1 Rhyme",120,4,67,33,2
934,"T1 Rhyme",120,1,100,50,3
934,"T1 Rhyme",120,2,67,67,2
1056,"T1 Rhyme",120,4,67,34,2
1085,"T1 Rhyme",120,1,100,67,3
1085,"T1 Rhyme",120,4,100,89,3
1085,"T1 Rhyme",120,2,100,78,3
1085,"T1 Rhyme",120,3,100,100,3
1232,"T1 Rhyme",120,3,100,100,3
1232,"T1 Rhyme",120,1,100,100,3
1232,"T1 Rhyme",120,2,100,100,3
1378,"T1 Rhyme",120,2,100,100,3
1378,"T1 Rhyme",120,3,67,100,3
1378,"T1 Rhyme",120,1,100,92,3
1417,"T1 Rhyme",120,2,67,100,2
1417,"T1 Rhyme",120,3,100,100,3
1417,"T1 Rhyme",120,1,67,92,3
1423,"T1 Rhyme",120,2,100,89,3
1423,"T1 Rhyme",120,3,100,100,3
1423,"T1 Rhyme",120,1,67,67,3
962,"T1 Rhyme",170,1,0,33,3
962,"T1 Rhyme",170,2,0,78,3
1439,"T1 Rhyme",170,2,100,84,2
1439,"T1 Rhyme",170,1,100,92,3
1050,"T1 Rhyme",185,3,100,78,3
1408,"T1 Rhyme",185,3,67,89,3
1095,"T1 Rhyme",186,3,67,89,3
971,"T1 Rhyme",187,3,33,50,2
1218,"T1 Rhyme",187,3,100,89,3
1299,"T1 Rhyme",187,3,100,56,3
1428,"T1 Rhyme",187,3,33,78,3
1004,"T1 Rhyme",202,1,100,100,3
1004,"T1 Rhyme",202,4,100,100,3
1004,"T1 Rhyme",202,2,100,89,3
1004,"T1 Rhyme",202,3,100,78,3
1051,"T1 Rhyme",202,2,100,100,3
1051,"T1 Rhyme",202,3,100,100,3
1051,"T1 Rhyme",202,1,100,100,3
1051,"T1 Rhyme",202,4,100,100,3
1519,"T1 Rhyme",202,1,100,100,3
1519,"T1 Rhyme",202,4,100,89,3
1519,"T1 Rhyme",202,2,100,100,3
1519,"T1 Rhyme",202,3,100,100,3
1274,"T1 Rhyme",252,3,67,89,3
1274,"T1 Rhyme",252,2,100,100,3
1277,"T1 Rhyme",252,2,100,84,2
1277,"T1 Rhyme",252,3,67,56,3
1325,"T1 Rhyme",252,2,67,22,3
1325,"T1 Rhyme",252,3,33,55,3
1394,"T1 Rhyme",252,3,33,67,3
1394,"T1 Rhyme",252,2,100,67,3
1457,"T1 Rhyme",252,3,33,78,3
1457,"T1 Rhyme",252,2,33,67,1
955,"T1 Rhyme",267,1,67,25,2
955,"T1 Rhyme",267,2,67,56,3
1039,"T1 Rhyme",267,1,100,83,3
1039,"T1 Rhyme",267,2,67,89,3
1267,"T1 Rhyme",267,2,100,67,2
1303,"T1 Rhyme",267,1,67,100,2
1303,"T1 Rhyme",267,2,67,100,2
1458,"T1 Rhyme",267,1,100,42,3
1003,"T1 Rhyme",268,1,0,50,1
1166,"T1 Rhyme",268,2,100,100,2
1166,"T1 Rhyme",268,6,100,100,3
1166,"T1 Rhyme",268,1,100,50,3
1366,"T1 Rhyme",268,6,100,100,2
1366,"T1 Rhyme",268,2,33,100,1
1387,"T1 Rhyme",268,2,100,100,3
1387,"T1 Rhyme",268,6,100,100,3
1387,"T1 Rhyme",268,1,100,83,3
1443,"T1 Rhyme",268,2,67,100,3
1443,"T1 Rhyme",268,6,100,89,3
1443,"T1 Rhyme",268,1,33,25,3
1488,"T1 Rhyme",268,2,0,100,1
1488,"T1 Rhyme",268,6,100,100,3
1488,"T1 Rhyme",268,1,33,42,3
895,"T1 Rhyme",283,1,100,100,3
895,"T1 Rhyme",283,5,100,100,3
964,"T1 Rhyme",283,5,100,100,2
964,"T1 Rhyme",283,1,100,100,2
1254,"T1 Rhyme",283,1,100,100,3
1254,"T1 Rhyme",283,5,100,100,3
1279,"T1 Rhyme",283,1,100,100,2
1279,"T1 Rhyme",283,5,100,67,3
1293,"T1 Rhyme",283,1,100,100,3
1293,"T1 Rhyme",283,5,0,100,3
1331,"T1 Rhyme",283,5,33,89,3
1331,"T1 Rhyme",283,1,67,100,2
1359,"T1 Rhyme",283,1,100,100,3
1359,"T1 Rhyme",283,5,67,100,3
901,"T1 Rhyme",284,1,100,100,3
901,"T1 Rhyme",284,5,100,89,3
980,"T1 Rhyme",284,1,100,100,3
980,"T1 Rhyme",284,5,100,100,3
1081,"T1 Rhyme",284,5,100,44,3
1081,"T1 Rhyme",284,1,100,92,3
1260,"T1 Rhyme",284,1,100,100,3
1260,"T1 Rhyme",284,5,100,100,3
1465,"T1 Rhyme",284,1,100,100,3
1465,"T1 Rhyme",284,5,100,89,3
1477,"T1 Rhyme",284,1,100,58,3
1477,"T1 Rhyme",284,5,100,89,3
1409,"T1 Rhyme",363,2,33,78,3
1459,"T1 Rhyme",363,2,67,89,3
1000,"T1 Rhyme",378,2,100,78,3
1000,"T1 Rhyme",378,3,100,89,3
1000,"T1 Rhyme",378,1,100,92,3
1181,"T1 Rhyme",378,2,100,100,3
1181,"T1 Rhyme",378,3,100,100,3
1181,"T1 Rhyme",378,1,67,92,3
1258,"T1 Rhyme",378,2,100,100,3
1258,"T1 Rhyme",378,3,100,100,3
1258,"T1 Rhyme",378,1,100,92,3
1349,"T1 Rhyme",378,1,67,83,3
1349,"T1 Rhyme",378,2,33,22,3
1349,"T1 Rhyme",378,3,67,44,3
1005,"T1 Rhyme",410,2,0,89,3
1009,"T1 Rhyme",410,1,67,83,3
1009,"T1 Rhyme",410,2,33,89,3
1199,"T1 Rhyme",410,1,100,100,3
1199,"T1 Rhyme",410,2,67,89,3
1239,"T1 Rhyme",410,2,67,78,3
1356,"T1 Rhyme",410,1,100,83,3
1356,"T1 Rhyme",410,2,67,67,3
906,"T1 Rhyme",411,1,33,88,2
906,"T1 Rhyme",411,2,67,67,3
1047,"T1 Rhyme",411,1,67,100,3
1047,"T1 Rhyme",411,2,67,89,3
1142,"T1 Rhyme",411,1,67,58,3
1142,"T1 Rhyme",411,2,67,100,2
1298,"T1 Rhyme",411,2,100,78,3
1298,"T1 Rhyme",411,1,67,83,3
1321,"T1 Rhyme",411,1,67,100,3
1321,"T1 Rhyme",411,2,67,78,3
963,"T1 Rhyme",475,4,100,100,3
965,"T1 Rhyme",475,4,0,55,3
1328,"T1 Rhyme",475,4,100,56,3
1330,"T1 Rhyme",475,4,100,78,3
1434,"T1 Rhyme",475,4,67,56,3
1502,"T1 Rhyme",475,4,100,100,3
914,"T1 Rhyme",492,3,100,100,3
914,"T1 Rhyme",492,1,100,100,3
914,"T1 Rhyme",492,2,100,78,3
916,"T1 Rhyme",492,2,100,100,3
916,"T1 Rhyme",492,3,67,78,3
916,"T1 Rhyme",492,1,100,83,3
920,"T1 Rhyme",492,2,67,100,2
920,"T1 Rhyme",492,3,100,100,3
920,"T1 Rhyme",492,1,100,100,3
920,"T1 Rhyme",492,4,100,100,3
961,"T1 Rhyme",492,3,0,67,3
961,"T1 Rhyme",492,1,100,92,3
961,"T1 Rhyme",492,4,33,44,3
961,"T1 Rhyme",492,2,0,45,3
1346,"T1 Rhyme",492,3,33,67,3
1346,"T1 Rhyme",492,4,33,100,1
1346,"T1 Rhyme",492,1,100,100,3
1374,"T1 Rhyme",493,2,67,100,3
1374,"T1 Rhyme",493,3,100,89,3
1374,"T1 Rhyme",493,1,100,100,2
18,"T1 Rhyme",525,1,67,67,3
18,"T1 Rhyme",525,2,67,78,3
45,"T1 Rhyme",525,1,100,50,2
64,"T1 Rhyme",525,1,100,100,3
64,"T1 Rhyme",525,2,67,78,3
70,"T1 Rhyme",525,2,67,89,3
70,"T1 Rhyme",525,1,100,83,3
5,"T1 Rhyme",540,3,33,100,3
5,"T1 Rhyme",540,1,100,92,3
33,"T1 Rhyme",540,1,67,92,3
44,"T1 Rhyme",540,3,33,100,2
44,"T1 Rhyme",540,1,100,75,2
83,"T1 Rhyme",540,1,100,92,3
83,"T1 Rhyme",540,3,33,89,3
85,"T1 Rhyme",540,1,100,88,2
85,"T1 Rhyme",540,3,33,61,3
100,"T1 Rhyme",540,1,100,75,3
100,"T1 Rhyme",540,3,67,89,3
8,"T1 Rhyme",541,3,33,89,3
20,"T1 Rhyme",541,3,33,89,3
30,"T1 Rhyme",541,3,100,83,3
53,"T1 Rhyme",541,3,67,89,3
68,"T1 Rhyme",541,3,33,72,3
679,"T1 Rhyme",541,3,0,89,3
12,"T1 Rhyme",572,1,100,100,3
47,"T1 Rhyme",572,4,33,100,3
47,"T1 Rhyme",572,1,100,100,3
47,"T1 Rhyme",572,2,67,56,3
60,"T1 Rhyme",572,4,100,55,3
60,"T1 Rhyme",572,1,100,92,3
60,"T1 Rhyme",572,2,100,44,3
75,"T1 Rhyme",572,1,100,100,3
77,"T1 Rhyme",572,2,0,33,1
77,"T1 Rhyme",572,4,33,22,3
94,"T1 Rhyme",572,1,67,100,3
687,"T1 Rhyme",572,2,100,100,1
687,"T1 Rhyme",572,4,100,67,3
6,"T1 Rhyme",588,2,67,33,1
24,"T1 Rhyme",588,1,100,100,3
38,"T1 Rhyme",588,2,100,100,3
38,"T1 Rhyme",588,1,100,100,3
51,"T1 Rhyme",588,1,100,100,2
66,"T1 Rhyme",588,2,100,0,1
79,"T1 Rhyme",588,1,100,100,3
84,"T1 Rhyme",588,1,100,100,3
89,"T1 Rhyme",588,2,33,33,1
90,"T1 Rhyme",588,1,100,100,3
1,"T1 Rhyme",589,1,100,100,3
2,"T1 Rhyme",589,1,100,100,2
9,"T1 Rhyme",589,1,100,100,3
80,"T1 Rhyme",589,1,100,100,3
93,"T1 Rhyme",589,1,100,100,3
98,"T1 Rhyme",589,1,100,100,3
586,"T1 Rhyme",652,1,100,100,3
594,"T1 Rhyme",652,1,67,75,3
595,"T1 Rhyme",652,1,100,92,3
610,"T1 Rhyme",652,1,33,92,3
624,"T1 Rhyme",652,1,100,100,3
636,"T1 Rhyme",652,1,100,100,3
545,"T1 Rhyme",653,1,67,64,3
612,"T1 Rhyme",653,1,100,100,3
621,"T1 Rhyme",653,1,100,100,3
634,"T1 Rhyme",653,1,100,100,3
642,"T1 Rhyme",653,1,33,44,3
643,"T1 Rhyme",653,1,100,100,3
487,"T1 Rhyme",668,1,100,100,3
487,"T1 Rhyme",668,2,100,67,3
493,"T1 Rhyme",668,1,100,92,3
493,"T1 Rhyme",668,2,100,83,3
511,"T1 Rhyme",668,3,0,67,2
511,"T1 Rhyme",668,1,67,83,3
511,"T1 Rhyme",668,2,100,89,3
533,"T1 Rhyme",668,2,100,100,1
533,"T1 Rhyme",668,3,100,100,1
683,"T1 Rhyme",668,1,67,83,3
683,"T1 Rhyme",668,2,0,67,3
683,"T1 Rhyme",668,3,0,84,2
1658,"T1 Rhyme",668,2,100,50,1
1658,"T1 Rhyme",668,3,100,84,2
517,"T1 Rhyme",669,1,100,100,3
524,"T1 Rhyme",669,1,100,100,3
525,"T1 Rhyme",669,1,100,100,3
528,"T1 Rhyme",669,1,100,100,3
684,"T1 Rhyme",669,1,100,100,3
462,"T1 Rhyme",684,2,33,89,3
486,"T1 Rhyme",684,2,33,78,3
518,"T1 Rhyme",684,2,67,89,3
532,"T1 Rhyme",684,2,100,78,3
535,"T1 Rhyme",684,2,100,100,3
476,"T1 Rhyme",701,2,100,100,2
485,"T1 Rhyme",701,2,67,84,2
497,"T1 Rhyme",701,2,67,100,2
506,"T1 Rhyme",701,2,67,84,2
463,"T1 Rhyme",716,1,100,100,3
470,"T1 Rhyme",716,1,100,100,3
475,"T1 Rhyme",716,1,100,100,3
501,"T1 Rhyme",716,1,100,100,3
507,"T1 Rhyme",716,1,100,100,3
521,"T1 Rhyme",716,1,100,100,2
477,"T1 Rhyme",717,1,100,100,3
498,"T1 Rhyme",717,1,100,100,3
503,"T1 Rhyme",717,1,100,100,3
513,"T1 Rhyme",717,1,100,100,3
519,"T1 Rhyme",717,1,100,100,3
709,"T1 Rhyme",753,1,100,100,2
715,"T1 Rhyme",753,1,100,92,3
717,"T1 Rhyme",753,1,100,92,3
738,"T1 Rhyme",753,1,100,100,3
880,"T1 Rhyme",753,1,100,100,3
708,"T1 Rhyme",754,1,100,100,3
712,"T1 Rhyme",754,1,67,83,3
720,"T1 Rhyme",754,1,100,92,3
721,"T1 Rhyme",754,1,100,100,2
722,"T1 Rhyme",754,1,100,100,3
725,"T1 Rhyme",754,1,100,92,3
729,"T1 Rhyme",771,2,33,33,3
729,"T1 Rhyme",771,1,67,100,3
731,"T1 Rhyme",771,2,67,100,1
732,"T1 Rhyme",771,1,100,100,1
739,"T1 Rhyme",771,2,100,33,1
881,"T1 Rhyme",771,2,67,33,1
731,"T1 Rhyme",772,1,100,100,3
739,"T1 Rhyme",772,1,100,100,3
740,"T1 Rhyme",772,1,100,100,3
740,"T1 Rhyme",772,2,33,78,3
881,"T1 Rhyme",772,1,100,100,3
744,"T1 Rhyme",788,2,100,89,3
752,"T1 Rhyme",788,2,100,78,3
753,"T1 Rhyme",788,2,33,55,3
759,"T1 Rhyme",788,2,100,89,3
760,"T1 Rhyme",788,2,33,78,3
882,"T1 Rhyme",788,2,67,78,3
762,"T1 Rhyme",804,2,100,100,3
769,"T1 Rhyme",804,2,67,100,3
770,"T1 Rhyme",804,2,67,78,3
774,"T1 Rhyme",804,2,100,89,3
781,"T1 Rhyme",804,2,100,100,3
884,"T1 Rhyme",804,2,100,100,3
343,"T1 Rhyme",851,1,33,75,2
359,"T1 Rhyme",851,1,100,100,3
360,"T1 Rhyme",851,1,100,100,3
370,"T1 Rhyme",851,1,100,100,3
878,"T1 Rhyme",851,1,67,100,3
791,"T1 Rhyme",899,1,100,92,3
798,"T1 Rhyme",899,1,67,75,2
798,"T1 Rhyme",899,2,67,89,3
802,"T1 Rhyme",899,2,67,89,3
812,"T1 Rhyme",899,2,0,84,2
818,"T1 Rhyme",899,1,100,83,3
821,"T1 Rhyme",899,2,100,84,2
1655,"T1 Rhyme",899,2,100,100,2
785,"T1 Rhyme",900,1,100,75,2
788,"T1 Rhyme",900,2,100,100,2
791,"T1 Rhyme",900,2,33,67,2
792,"T1 Rhyme",900,1,100,100,2
793,"T1 Rhyme",900,1,100,100,2
795,"T1 Rhyme",900,2,100,100,2
797,"T1 Rhyme",900,1,100,100,2
805,"T1 Rhyme",900,2,100,100,2
812,"T1 Rhyme",900,1,100,100,2
821,"T1 Rhyme",900,1,100,100,2
181,"T1 Rhyme",996,2,100,100,3
182,"T1 Rhyme",996,2,100,100,3
185,"T1 Rhyme",996,2,100,100,3
186,"T1 Rhyme",996,2,100,100,3
188,"T1 Rhyme",996,2,100,100,3
191,"T1 Rhyme",1010,1,100,100,3
205,"T1 Rhyme",1010,1,33,100,3
1546,"T1 Rhyme",1010,1,100,92,3
1547,"T1 Rhyme",1010,1,100,100,2
1550,"T1 Rhyme",1010,1,0,92,3
1551,"T1 Rhyme",1010,1,100,67,3
213,"T1 Rhyme",1023,1,100,100,3
1554,"T1 Rhyme",1023,1,100,100,2
1560,"T1 Rhyme",1023,1,100,100,1
65,"T1 Rhyme",1050,1,100,100,3
65,"T1 Rhyme",1050,3,100,44,3
86,"T1 Rhyme",1050,1,100,100,3
91,"T1 Rhyme",1050,1,100,100,3
91,"T1 Rhyme",1050,3,100,33,3
95,"T1 Rhyme",1050,3,100,55,3
95,"T1 Rhyme",1050,1,100,100,3
102,"T1 Rhyme",1050,1,100,100,3
4,"T1 Rhyme",1083,1,67,100,1
23,"T1 Rhyme",1083,1,67,100,1
50,"T1 Rhyme",1083,1,67,50,1
52,"T1 Rhyme",1083,1,67,100,1
63,"T1 Rhyme",1083,1,67,100,1
